stage,timestamp,target_frequency_hz,repeat,expected_peak_mv,expected_vpp_mv,expected_rms_mv,seq,raw_frequency_hz,frequency_error_hz,raw_peak_code_x100,raw_peak_mv,raw_peak_error_mv,required_correction_gain,firmware_peak_mv,firmware_peak_error_mv,firmware_vpp_mv,firmware_vpp_error_mv,firmware_rms_mv,firmware_rms_error_mv,peak_count,signal_valid,adc_min,adc_max,adc_overrun
before,2026-07-31T14:13:16.464,30500,3,100.000000,200.000000,70.710678,34073,30500,0,12156,97.602955,-2.397045,1.024559142,99.400000,-0.600000,198.800000,-1.200000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:16.770,31000,1,100.000000,200.000000,70.710678,34075,31000,0,12150,97.554780,-2.445220,1.025065097,99.400000,-0.600000,198.800000,-1.200000,70.300000,-0.410678,1,0,2996,3244,0
before,2026-07-31T14:13:16.770,31000,2,100.000000,200.000000,70.710678,34078,31000,0,12149,97.546751,-2.453249,1.025149471,99.400000,-0.600000,198.800000,-1.200000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:16.770,31000,3,100.000000,200.000000,70.710678,34080,31000,0,12151,97.562809,-2.437191,1.024980736,99.400000,-0.600000,198.800000,-1.200000,70.300000,-0.410678,1,0,2995,3242,0
before,2026-07-31T14:13:17.076,31500,1,100.000000,200.000000,70.710678,34083,31500,0,12148,97.538722,-2.461278,1.025233860,99.400000,-0.600000,198.800000,-1.200000,70.300000,-0.410678,1,0,2996,3244,0
before,2026-07-31T14:13:17.076,31500,2,100.000000,200.000000,70.710678,34085,31500,0,12150,97.554780,-2.445220,1.025065097,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:17.076,31500,3,100.000000,200.000000,70.710678,34088,31500,0,12148,97.538722,-2.461278,1.025233860,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:17.380,32000,1,100.000000,200.000000,70.710678,34090,32000,0,12148,97.538722,-2.461278,1.025233860,99.400000,-0.600000,198.800000,-1.200000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:17.380,32000,2,100.000000,200.000000,70.710678,34093,32000,0,12148,97.538722,-2.461278,1.025233860,99.400000,-0.600000,198.800000,-1.200000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:17.380,32000,3,100.000000,200.000000,70.710678,34095,32000,0,12148,97.538722,-2.461278,1.025233860,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:17.690,32500,1,100.000000,200.000000,70.710678,34098,32500,0,12154,97.586897,-2.413103,1.024727738,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2997,3243,0
before,2026-07-31T14:13:17.690,32500,2,100.000000,200.000000,70.710678,34100,32500,0,12147,97.530692,-2.469308,1.025318262,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:17.690,32500,3,100.000000,200.000000,70.710678,34103,32500,0,12152,97.570838,-2.429162,1.024896390,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:17.993,33000,1,100.000000,200.000000,70.710678,34105,33000,0,12150,97.554780,-2.445220,1.025065097,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:17.993,33000,2,100.000000,200.000000,70.710678,34108,33000,0,12147,97.530692,-2.469308,1.025318262,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3244,0
before,2026-07-31T14:13:17.993,33000,3,100.000000,200.000000,70.710678,34110,33001,1,12152,97.570838,-2.429162,1.024896390,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:18.298,33500,1,100.000000,200.000000,70.710678,34113,33500,0,12146,97.522663,-2.477337,1.025402678,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3244,0
before,2026-07-31T14:13:18.298,33500,2,100.000000,200.000000,70.710678,34115,33500,0,12146,97.522663,-2.477337,1.025402678,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:18.298,33500,3,100.000000,200.000000,70.710678,34118,33500,0,12154,97.586897,-2.413103,1.024727738,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:18.603,34000,1,100.000000,200.000000,70.710678,34120,34000,0,12148,97.538722,-2.461278,1.025233860,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:18.603,34000,2,100.000000,200.000000,70.710678,34123,34000,0,12142,97.490546,-2.509454,1.025740481,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:18.603,34000,3,100.000000,200.000000,70.710678,34125,34001,1,12141,97.482517,-2.517483,1.025824967,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:18.908,34500,1,100.000000,200.000000,70.710678,34128,34500,0,12147,97.530692,-2.469308,1.025318262,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2997,3243,0
before,2026-07-31T14:13:18.908,34500,2,100.000000,200.000000,70.710678,34130,34500,0,12148,97.538722,-2.461278,1.025233860,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:18.908,34500,3,100.000000,200.000000,70.710678,34133,34500,0,12145,97.514634,-2.485366,1.025487108,99.400000,-0.600000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:19.212,35000,1,100.000000,200.000000,70.710678,34135,35000,0,12143,97.498576,-2.501424,1.025656010,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:19.213,35000,2,100.000000,200.000000,70.710678,34138,35001,1,12145,97.514634,-2.485366,1.025487108,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:19.213,35000,3,100.000000,200.000000,70.710678,34140,35000,0,12144,97.506605,-2.493395,1.025571552,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3242,0
before,2026-07-31T14:13:19.523,35500,1,100.000000,200.000000,70.710678,34143,35500,0,12144,97.506605,-2.493395,1.025571552,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2997,3243,0
before,2026-07-31T14:13:19.523,35500,2,100.000000,200.000000,70.710678,34145,35500,0,12147,97.530692,-2.469308,1.025318262,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:19.523,35500,3,100.000000,200.000000,70.710678,34148,35500,0,12142,97.490546,-2.509454,1.025740481,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2993,3242,0
before,2026-07-31T14:13:19.825,36000,1,100.000000,200.000000,70.710678,34150,36000,0,12147,97.530692,-2.469308,1.025318262,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:19.825,36000,2,100.000000,200.000000,70.710678,34153,36000,0,12144,97.506605,-2.493395,1.025571552,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2995,3242,0
before,2026-07-31T14:13:19.825,36000,3,100.000000,200.000000,70.710678,34155,36000,0,12144,97.506605,-2.493395,1.025571552,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:20.131,36500,1,100.000000,200.000000,70.710678,34158,36500,0,12140,97.474488,-2.525512,1.025909467,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:20.131,36500,2,100.000000,200.000000,70.710678,34160,36500,0,12142,97.490546,-2.509454,1.025740481,99.500000,-0.500000,198.900000,-1.100000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:20.131,36500,3,100.000000,200.000000,70.710678,34163,36500,0,12144,97.506605,-2.493395,1.025571552,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2995,3242,0
before,2026-07-31T14:13:20.436,37000,1,100.000000,200.000000,70.710678,34165,37001,1,12146,97.522663,-2.477337,1.025402678,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2996,3244,0
before,2026-07-31T14:13:20.436,37000,2,100.000000,200.000000,70.710678,34168,37000,0,12146,97.522663,-2.477337,1.025402678,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3244,0
before,2026-07-31T14:13:20.436,37000,3,100.000000,200.000000,70.710678,34170,37001,1,12140,97.474488,-2.525512,1.025909467,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:20.739,37500,1,100.000000,200.000000,70.710678,34173,37501,1,12143,97.498576,-2.501424,1.025656010,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2997,3244,0
before,2026-07-31T14:13:20.739,37500,2,100.000000,200.000000,70.710678,34175,37500,0,12141,97.482517,-2.517483,1.025824967,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2996,3243,0
before,2026-07-31T14:13:20.739,37500,3,100.000000,200.000000,70.710678,34178,37500,0,12145,97.514634,-2.485366,1.025487108,99.500000,-0.500000,199.000000,-1.000000,70.300000,-0.410678,1,0,2995,3243,0
before,2026-07-31T14:13:21.043,38000,1,100.000000,200.000000,70.710678,34180,38000,0,12142,97.490546,-2.509454,1.025740481,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:21.043,38000,2,100.000000,200.000000,70.710678,34183,38001,1,12141,97.482517,-2.517483,1.025824967,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:21.043,38000,3,100.000000,200.000000,70.710678,34185,38000,0,12144,97.506605,-2.493395,1.025571552,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:21.353,38500,1,100.000000,200.000000,70.710678,34188,38501,1,12145,97.514634,-2.485366,1.025487108,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2996,3244,0
before,2026-07-31T14:13:21.353,38500,2,100.000000,200.000000,70.710678,34190,38500,0,12142,97.490546,-2.509454,1.025740481,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:21.353,38500,3,100.000000,200.000000,70.710678,34193,38500,0,12138,97.458430,-2.541570,1.026078508,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:21.654,39000,1,100.000000,200.000000,70.710678,34195,39001,1,12139,97.466459,-2.533541,1.025993980,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2996,3244,0
before,2026-07-31T14:13:21.654,39000,2,100.000000,200.000000,70.710678,34198,39001,1,12138,97.458430,-2.541570,1.026078508,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:21.654,39000,3,100.000000,200.000000,70.710678,34200,39000,0,12137,97.450400,-2.549600,1.026163049,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:21.962,39500,1,100.000000,200.000000,70.710678,34203,39500,0,12136,97.442371,-2.557629,1.026247604,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:21.962,39500,2,100.000000,200.000000,70.710678,34205,39500,0,12138,97.458430,-2.541570,1.026078508,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2996,3242,0
before,2026-07-31T14:13:21.962,39500,3,100.000000,200.000000,70.710678,34208,39501,1,12139,97.466459,-2.533541,1.025993980,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:22.267,40000,1,100.000000,200.000000,70.710678,34210,40001,1,12143,97.498576,-2.501424,1.025656010,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:22.267,40000,2,100.000000,200.000000,70.710678,34213,40000,0,12137,97.450400,-2.549600,1.026163049,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:22.267,40000,3,100.000000,200.000000,70.710678,34215,40000,0,12141,97.482517,-2.517483,1.025824967,99.500000,-0.500000,199.000000,-1.000000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:22.569,40500,1,100.000000,200.000000,70.710678,34218,40501,1,12143,97.498576,-2.501424,1.025656010,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3244,0
before,2026-07-31T14:13:22.569,40500,2,100.000000,200.000000,70.710678,34220,40501,1,12135,97.434342,-2.565658,1.026332174,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3242,0
before,2026-07-31T14:13:22.569,40500,3,100.000000,200.000000,70.710678,34223,40501,1,12138,97.458430,-2.541570,1.026078508,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:22.875,41000,1,100.000000,200.000000,70.710678,34225,41000,0,12138,97.458430,-2.541570,1.026078508,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:22.875,41000,2,100.000000,200.000000,70.710678,34228,41000,0,12138,97.458430,-2.541570,1.026078508,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:22.875,41000,3,100.000000,200.000000,70.710678,34230,41000,0,12136,97.442371,-2.557629,1.026247604,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:23.183,41500,1,100.000000,200.000000,70.710678,34233,41501,1,12140,97.474488,-2.525512,1.025909467,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3244,0
before,2026-07-31T14:13:23.183,41500,2,100.000000,200.000000,70.710678,34235,41500,0,12137,97.450400,-2.549600,1.026163049,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:23.183,41500,3,100.000000,200.000000,70.710678,34238,41500,0,12136,97.442371,-2.557629,1.026247604,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:23.484,42000,1,100.000000,200.000000,70.710678,34240,42000,0,12136,97.442371,-2.557629,1.026247604,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:23.484,42000,2,100.000000,200.000000,70.710678,34243,42001,1,12138,97.458430,-2.541570,1.026078508,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:23.484,42000,3,100.000000,200.000000,70.710678,34245,42001,1,12137,97.450400,-2.549600,1.026163049,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:23.795,42500,1,100.000000,200.000000,70.710678,34248,42501,1,12133,97.418284,-2.581716,1.026501354,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3244,0
before,2026-07-31T14:13:23.795,42500,2,100.000000,200.000000,70.710678,34250,42501,1,12135,97.434342,-2.565658,1.026332174,99.500000,-0.500000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:23.795,42500,3,100.000000,200.000000,70.710678,34253,42500,0,12136,97.442371,-2.557629,1.026247604,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:24.100,43000,1,100.000000,200.000000,70.710678,34255,43001,1,12134,97.426313,-2.573687,1.026416757,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:24.100,43000,2,100.000000,200.000000,70.710678,34258,43001,1,12134,97.426313,-2.573687,1.026416757,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:24.100,43000,3,100.000000,200.000000,70.710678,34260,43001,1,12135,97.434342,-2.565658,1.026332174,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:24.405,43500,1,100.000000,200.000000,70.710678,34263,43500,0,12134,97.426313,-2.573687,1.026416757,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:24.405,43500,2,100.000000,200.000000,70.710678,34265,43500,0,12134,97.426313,-2.573687,1.026416757,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:24.405,43500,3,100.000000,200.000000,70.710678,34268,43501,1,12135,97.434342,-2.565658,1.026332174,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:24.710,44000,1,100.000000,200.000000,70.710678,34270,44000,0,12132,97.410254,-2.589746,1.026585965,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:24.710,44000,2,100.000000,200.000000,70.710678,34273,44000,0,12134,97.426313,-2.573687,1.026416757,99.600000,-0.400000,199.100000,-0.900000,70.400000,-0.310678,1,0,2996,3242,0
before,2026-07-31T14:13:24.710,44000,3,100.000000,200.000000,70.710678,34275,44000,0,12136,97.442371,-2.557629,1.026247604,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:25.018,44500,1,100.000000,200.000000,70.710678,34278,44501,1,12134,97.426313,-2.573687,1.026416757,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2996,3244,0
before,2026-07-31T14:13:25.019,44500,2,100.000000,200.000000,70.710678,34280,44501,1,12128,97.378138,-2.621862,1.026924549,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2997,3243,0
before,2026-07-31T14:13:25.019,44500,3,100.000000,200.000000,70.710678,34283,44500,0,12135,97.434342,-2.565658,1.026332174,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:25.318,45000,1,100.000000,200.000000,70.710678,34285,45001,1,12133,97.418284,-2.581716,1.026501354,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:25.318,45000,2,100.000000,200.000000,70.710678,34288,45001,1,12129,97.386167,-2.613833,1.026839882,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:25.318,45000,3,100.000000,200.000000,70.710678,34290,45001,1,12129,97.386167,-2.613833,1.026839882,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:25.628,45500,1,100.000000,200.000000,70.710678,34293,45500,0,12131,97.402225,-2.597775,1.026670590,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:25.628,45500,2,100.000000,200.000000,70.710678,34295,45501,1,12135,97.434342,-2.565658,1.026332174,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:25.628,45500,3,100.000000,200.000000,70.710678,34298,45501,1,12130,97.394196,-2.605804,1.026755229,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2994,3242,0
before,2026-07-31T14:13:25.933,46000,1,100.000000,200.000000,70.710678,34300,46000,0,12132,97.410254,-2.589746,1.026585965,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2997,3243,0
before,2026-07-31T14:13:25.933,46000,2,100.000000,200.000000,70.710678,34303,46001,1,12132,97.410254,-2.589746,1.026585965,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:25.933,46000,3,100.000000,200.000000,70.710678,34305,46000,0,12136,97.442371,-2.557629,1.026247604,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3242,0
before,2026-07-31T14:13:26.238,46500,1,100.000000,200.000000,70.710678,34308,46500,0,12136,97.442371,-2.557629,1.026247604,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2996,3244,0
before,2026-07-31T14:13:26.238,46500,2,100.000000,200.000000,70.710678,34310,46501,1,12131,97.402225,-2.597775,1.026670590,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:26.238,46500,3,100.000000,200.000000,70.710678,34313,46500,0,12126,97.362079,-2.637921,1.027093924,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3243,0
before,2026-07-31T14:13:26.543,47000,1,100.000000,200.000000,70.710678,34315,47000,0,12132,97.410254,-2.589746,1.026585965,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2996,3243,0
before,2026-07-31T14:13:26.543,47000,2,100.000000,200.000000,70.710678,34318,47000,0,12130,97.394196,-2.605804,1.026755229,99.600000,-0.400000,199.200000,-0.800000,70.400000,-0.310678,1,0,2995,3242,0
